时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
115260.0,0.1834513033017579,0.18335056999434007,0.18304815903300511,0.1825435602132749,0.18183587218421443,0.18092374881574855,0.17980531047548493,0.17847801952037531,0.1769385114116293,0.17518236846302696,0.17320381717680736,0.1709953210228442,0.16854702633931676,0.16584599620776821,0.16287512911373203,0.1596115933071701,0.15602448845235972,0.1520712185169573,0.14769159744977065,0.14279769439845313,0.053724276712705146
115320.0,0.18336337356252827,0.1832627244211721,0.18296056552171203,0.18245638501450623,0.1817492788186954,0.180837896942941,0.17972035471335562,0.17839410819571572,0.17685578521147843,0.175100958944945,0.1731238450754861,0.17091689425765358,0.16847023757289817,0.1657709197134442,0.16280181654882206,0.1595400677000948,0.15595473516801536,0.15200317088652357,0.14762511245993495,0.1427325085316496,0.05372000925908692
115380.0,0.1832755369618237,0.18317497180635625,0.18287306442931728,0.18236930133999643,0.18166277573437525,0.18075213376936675,0.17963548574190652,0.17831028144176972,0.17677314106873523,0.17501962869859844,0.17304394921164537,0.170838540473453,0.16839351833714816,0.16569590913520216,0.1627285661503599,0.15946860040114455,0.1558850362439093,0.151935173582449,0.14755867364701872,0.14266736447242467,0.05371574872406334
115440.0,0.18318779332499763,0.18308731197582537,0.1827856555834902,0.18228230902029674,0.18157636276581557,0.18066645913470208,0.1795507034069986,0.1782265391116119,0.17669057884466055,0.17493837759433944,0.17296412946554637,0.1707602595611245,0.16831686853415742,0.1656209643867892,0.16265537784405484,0.15939719134816255,0.15581539163007374,0.1518672265669191,0.14749228098522185,0.14260226220663283,0.05371149509023331
115500.0,0.1831001424779323,0.18299974475603936,0.18269833881241984,0.18219540788646799,0.18149003974807332,0.1805808728790986,0.17946600755494538,0.17814288105874052,0.17660809840090771,0.174857205502876,0.17288438571776613,0.17068205141182274,0.16824028806624247,0.16554608538213206,0.16258225155574968,0.15932584047907963,0.15574580127658905,0.15179932980213015,0.14742593444871796,0.14253720172006387,0.05370724834025885
115560.0,0.1830125842470359,0.18291226997398197,0.18261111394481355,0.18210859777007793,0.18140380651669694,0.18049537484318118,0.17938139803251005,0.17805930713707674,0.17652569959952105,0.17477611229527132,0.17280471784919674,0.17060391591697338,0.16816377683594566,0.165471272035336,0.1625091872114188,0.15925454773191638,0.15567626513358443,0.15173148325028932,0.14735963401165506,0.14247218299844408,0.05370300845686446
115620.0,0.18292511845924164,0.1828248874571593,0.18252398080989418,0.18202187850319992,0.1813176629077256,0.1804099648680465,0.17929687468690428,0.17797581720096262,0.17644338230293366,0.1746950978429417,0.17272512574104326,0.17052585296827266,0.16808733474603377,0.16539652426068435,0.16243618473717047,0.1591833130447823,0.15560678315123747,0.1516636868736136,0.14729337964815448,0.1424072060274346,0.053698775422837096
115680.0,0.1828377449420044,0.18273759703359735,0.1824369392373984,0.1819352499184101,0.18123160875768746,0.18032464279526034,0.17921243736578604,0.1778924111051599,0.17636114637396644,0.17461416201765537,0.17264560927482364,0.17044786245768595,0.16801096169949825,0.16532184197263855,0.1623632440592445,0.15911213635587604,0.155537355279774,0.15159594063433166,0.14722717133231164,0.1423422707926326,0.05369454922102568
115740.0,0.1827504635232995,0.1826503985318403,0.18234998905757488,0.1818487118487861,0.1811456439035965,0.18023940846685665,0.1791280859172581,0.17780908870484688,0.1762789916758264,0.17453330469153103,0.17256616833236627,0.170369944277447,0.16793465759955328,0.1652472250858375,0.16229036510401335,0.15904101760348552,0.15546798146946977,0.15152824449468294,0.14716100903819676,0.14227737727957185,0.0536903298343408
115800.0,0.1826632740316204,0.1825632917809486,0.1822631301011818,0.1817622641279049,0.18105976818295164,0.1801542617253346,0.17904382018986614,0.17772584985561796,0.17619691807210466,0.1744525257370364,0.17248680279580955,0.17029209832005712,0.1678584223496358,0.16517267351509718,0.16221754779798156,0.15896995672598696,0.15539866167064792,0.15146059841691795,0.1470948927398539,0.1422125254737218,0.05368611724575437
