时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
53460.0,0.5406956279043559,0.5398401742071838,0.5372743996980128,0.5330020190656991,0.527028701998522,0.5193616552449744,0.5100088539476325,0.4989779362654888,0.4862746586246844,0.47190074013638345,0.45585081641701575,0.4381080344823953,0.4186374737620061,0.3973759032307455,0.3742149762903079,0.34897176402165386,0.32133240048899675,0.29073062908895425,0.2560346905296851,0.21444005966481777,0.11388105099552982
53520.0,0.5398163491124974,0.5389628677881096,0.5364030047796903,0.5321404534368882,0.5261808491648367,0.518531352570467,0.5091998827442645,0.4981940146702435,0.48551943836278916,0.4711778087127339,0.4551637070272267,0.4374602472401731,0.41803251421373155,0.39681734868650936,0.37370658986390776,0.3485176972452234,0.3209375780918725,0.29040156535414513,0.25578157597040224,0.21428443633034389,0.11365983435339753
53580.0,0.5389397533942442,0.5380882384280533,0.5355342689144797,0.531281516993722,0.5253355840018886,0.5177035847028387,0.5083933825171081,0.49741248971916374,0.4847665304612815,0.4704570960516817,0.4544787142239007,0.4368144666850379,0.4174294447477271,0.3962605621784142,0.3731998456561423,0.34806514548360057,0.32054414585586866,0.2900737758385653,0.2555296421474741,0.2141299588017824,0.11343933162214612
53640.0,0.5380658308620967,0.5372162762635335,0.5346681823107887,0.5304252000638008,0.5244928970028367,0.5168783423458855,0.5075893442240721,0.4966333526659316,0.4840159265094286,0.46973859411633967,0.45379583038148835,0.43617068564095307,0.4168282586784352,0.3957055375574388,0.3726947381066426,0.3476141038191173,0.3201520995442724,0.28974725695629794,0.25527888586553055,0.21397662302926396,0.1132195470588453
53700.0,0.5371945715353077,0.5363469713380172,0.5338047350845628,0.5295714928832407,0.5236527785707289,0.51605561611507,0.5067877587369383,0.49585659468078247,0.48326761801628615,0.46902229479350377,0.4531150478028061,0.43552889686579627,0.41622894926053783,0.3951522686214458,0.372191261607758,0.34716456728971756,0.31976143487257935,0.2894220050592576,0.25502930383508093,0.2138244248048575,0.11300048492984602
53760.0,0.5363259653417268,0.5354803136037612,0.5329439172611092,0.5287203855984797,0.5228152190202855,0.5152353965392761,0.5059886168430875,0.4950822068522035,0.4825215964123657,0.4683081898952851,0.4524363587206055,0.43488909305281226,0.41563150969020307,0.3946007491160887,0.37168941050497084,0.346716530888801,0.3193721475078789,0.28909801643654826,0.25478089267265114,0.2136733597647144,0.11278214950347848
53820.0,0.5354600021196206,0.5346162929236267,0.5320857187769055,0.5278718682680679,0.5219802085796629,0.5144176740625479,0.5051919092472066,0.49431018018861267,0.4817778530512828,0.46759627116071667,0.45175975529911244,0.4342512668320304,0.4150359331062893,0.39405097273567413,0.37118917909729304,0.3462699895650936,0.318984233068317,0.28877528731392876,0.2545336489009791,0.21352342339108848,0.11256454504380597
53880.0,0.5345966716194714,0.5337548990728735,0.5312301294813812,0.5270259308644321,0.521147737392198,0.5136024390458052,0.5043976265729838,0.4935405056200208,0.4810363792113843,0.46688653025733495,0.4510852296355353,0.43361541077164534,0.41444221259150743,0.39350293312399126,0.3706905616376491,0.3458249382225419,0.3185976871226325,0.288453813853374,0.25428756894925486,0.2133746110142335,0.11234767580530883
53940.0,0.5337359635057547,0.5328961217409371,0.5303771391386833,0.5261825632756248,0.5203177955181328,0.5127896817685469,0.5036057593647749,0.4927731739996735,0.4802971660973573,0.46617895878274024,0.45041277376154604,0.4329815173793625,0.413850341173547,0.3929566238751106,0.37019355233324885,0.345381371720238,0.3182125051897609,0.2881335921527171,0.2540426491533932,0.2132269178141849,0.11213154602838687
54000.0,0.5328778673586952,0.5320399505331774,0.5295267374294166,0.5253417553070473,0.5194903729363215,0.511979392430529,0.5028162980892616,0.4920081761056752,0.4795602048418155,0.4654735482661308,0.4497423796447306,0.43234957910370886,0.41326031182616557,0.39241203853415263,0.3696981453459518,0.3449392848723653,0.31782868273850196,0.2878146182453708,0.2537988857563355,0.2130803388224295,0.11191615993558388
